Datetime,USGS_flow,variable,USGS_ID,measurement_unit,qualifiers,series
1991-04-06,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-04-07,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-04-08,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-04-09,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-04-10,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-04-11,43.61111,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-04-12,42.333332,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-04-13,43.333332,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-04-14,41.375,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-04-15,39.291668,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-04-16,40.833332,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-04-17,36.125,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-04-18,36.541668,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-04-19,34.291668,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-04-20,32.541668,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-04-21,33.5,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-04-22,43.708332,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-04-23,36.375,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-04-24,36.791668,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-04-25,39.666668,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-04-26,36.958332,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-04-27,39.833332,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-04-28,39.5,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-04-29,45.25,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-04-30,91.416664,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-05-01,108.041664,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-05-02,116.208336,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-05-03,111.083336,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-05-04,113.916664,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-05-05,108.416664,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-05-06,105.541664,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-05-07,104.541664,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-05-08,109.625,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-05-09,109.791664,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-05-10,130.5,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-05-11,142.5,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-05-12,125.583336,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-05-13,118.041664,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-05-14,119.875,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-05-15,121.833336,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-05-16,122.541664,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-05-17,140.875,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-05-18,210.41667,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-05-19,208.33333,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-05-20,209.125,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-05-21,191.83333,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-05-22,179.58333,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-05-23,182.0,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-05-24,190.08333,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-05-25,192.54167,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-05-26,199.375,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-05-27,202.66667,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-05-28,204.0,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-05-29,201.20833,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-05-30,246.79167,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-05-31,459.79166,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-06-01,535.1667,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-06-02,569.625,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-06-03,575.2917,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-06-04,610.125,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-06-05,754.0417,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-06-06,755.875,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-06-07,753.2083,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-06-08,746.4167,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-06-09,744.9167,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-06-10,738.25,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-06-11,727.9583,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-06-12,819.2083,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-06-13,1162.9166,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-06-14,1333.75,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-06-15,1292.9166,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-06-16,403.70834,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-06-17,570.7083,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-06-18,547.5833,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-06-19,420.79166,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-06-20,351.625,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-06-21,370.5,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-06-22,393.20834,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-06-23,399.66666,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-06-24,372.66666,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-06-25,322.0,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-06-26,270.91666,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-06-27,245.5,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-06-28,228.75,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-06-29,200.33333,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-06-30,189.29167,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-07-01,185.875,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-07-02,188.25,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-07-03,185.58333,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-07-04,186.29167,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-07-05,178.66667,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-07-06,192.08333,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-07-07,179.0,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-07-08,189.625,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-07-09,183.95833,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-07-10,197.5,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-07-11,221.25,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-07-12,216.79167,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-07-13,211.375,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-07-14,206.875,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-07-15,203.79167,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-07-16,203.5,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-07-17,201.16667,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-07-18,209.66667,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-07-19,212.0,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-07-20,222.16667,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-07-21,224.95833,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-07-22,241.625,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-07-23,238.29167,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-07-24,229.79167,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-07-25,215.58333,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-07-26,217.33333,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-07-27,217.0,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-07-28,217.83333,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-07-29,219.83333,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-07-30,223.41667,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-07-31,215.79167,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-08-01,220.45833,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-08-02,224.33333,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-08-03,223.91667,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-08-04,221.70833,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-08-05,219.375,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-08-06,216.08333,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-08-07,220.33333,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-08-08,236.20833,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-08-09,224.04167,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-08-10,230.625,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-08-11,222.83333,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-08-12,228.70833,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-08-13,260.25,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-08-14,259.41666,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-08-15,262.58334,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-08-16,269.54166,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-08-17,284.625,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-08-18,286.0,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-08-19,289.375,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-08-20,289.91666,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-08-21,281.20834,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-08-22,257.625,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-08-23,254.875,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-08-24,253.75,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-08-25,253.95833,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-08-26,263.625,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-08-27,295.125,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-08-28,273.08334,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-08-29,209.0,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-08-30,228.16667,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-08-31,302.875,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-09-01,342.04166,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-09-02,363.125,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-09-03,365.5,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-09-04,362.25,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-09-05,356.79166,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-09-06,331.16666,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-09-07,322.95834,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-09-08,283.875,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-09-09,233.41667,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-09-10,223.33333,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-09-11,155.95833,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-09-12,156.25,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-09-13,142.08333,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-09-14,127.333336,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-09-15,124.75,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-09-16,123.166664,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-09-17,121.041664,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-09-18,117.083336,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-09-19,117.458336,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-09-20,120.333336,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-09-21,134.95833,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-09-22,201.33333,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-09-23,200.0,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-09-24,208.41667,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-09-25,239.58333,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-09-26,256.58334,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-09-27,252.0,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-09-28,259.0,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-09-29,257.95834,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-09-30,259.75,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-10-01,207.33333,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-10-02,199.375,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-10-03,199.75,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-10-04,200.75,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-10-05,199.375,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-10-06,199.04167,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-10-07,202.41667,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-10-08,196.45833,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-10-09,196.75,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-10-10,198.125,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-10-11,197.45833,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-10-12,198.0,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-10-13,199.75,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-10-14,202.0,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-10-15,201.58333,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-10-16,195.625,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-10-17,197.58333,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-10-18,197.33333,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-10-19,197.5,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-10-20,198.125,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-10-21,201.5,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-10-22,176.04167,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-10-23,53.0,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-10-24,58.5,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-10-25,75.833336,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-10-26,211.66667,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-10-27,230.56522,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-10-28,241.20833,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-10-29,240.54167,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-10-30,247.75,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-10-31,237.16667,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-11-01,220.125,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-11-02,218.625,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-11-03,214.91667,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-11-04,217.875,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-11-05,218.0,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-11-06,222.70833,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-11-07,224.25,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-11-08,221.66667,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-11-09,217.75,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-11-10,221.41667,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-11-11,216.29167,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-11-12,213.25,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-11-13,212.75,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-11-14,213.91667,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-11-15,216.33333,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-11-16,214.0,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-11-17,211.25,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-11-18,214.41667,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-11-19,213.58333,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-11-20,210.125,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-11-21,216.16667,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-11-22,213.04167,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-11-23,204.04167,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-11-24,204.08333,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-11-25,202.75,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-11-26,202.5,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-11-27,204.5,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-11-28,205.0,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-11-29,202.0,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-11-30,196.41667,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-12-01,192.58333,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-12-02,193.83333,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-12-03,194.125,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-12-04,194.58333,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-12-05,194.375,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-12-06,193.58333,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-12-07,192.75,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-12-08,192.08333,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-12-09,190.54167,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-12-10,189.29167,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-12-11,204.25,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-12-12,188.33333,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-12-13,187.5,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-12-14,190.08333,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-12-15,188.375,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-12-16,183.91667,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-12-17,184.29167,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-12-18,184.20833,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-12-19,184.625,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-12-20,184.58333,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-12-21,193.375,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-12-22,189.79167,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-12-23,183.125,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-12-24,158.16667,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-12-25,41.291668,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-12-26,38.0,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-12-27,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-12-28,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-12-29,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-12-30,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1991-12-31,35.82353,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-01-01,36.833332,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-01-02,33.857143,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-01-03,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-01-04,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-01-05,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-01-06,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-01-07,33.705883,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-01-08,33.166668,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-01-09,33.0,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-01-10,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-01-11,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-01-12,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-01-13,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-01-14,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-01-15,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-01-16,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-01-17,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-01-18,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-01-19,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-01-20,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-01-21,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-01-22,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-01-23,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-01-24,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-01-25,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-01-26,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-01-27,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-01-28,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-01-29,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-01-30,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-01-31,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-02-01,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-02-02,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-02-03,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-02-04,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-02-05,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-02-06,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-02-07,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-02-08,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-02-09,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-02-10,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-02-11,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-02-12,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-02-13,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-02-14,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-02-15,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-02-16,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-02-17,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-02-18,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-02-19,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-02-20,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-02-21,,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-02-22,40.764706,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-02-23,40.833332,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-02-24,37.875,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-02-25,37.25,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-02-26,37.0,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-02-27,37.0,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-02-28,37.5,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-02-29,38.708332,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-03-01,41.125,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-03-02,44.666668,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-03-03,48.625,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-03-04,48.375,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-03-05,48.458332,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-03-06,52.666668,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-03-07,51.833332,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-03-08,52.5,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-03-09,46.625,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-03-10,43.333332,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-03-11,41.666668,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-03-12,41.166668,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-03-13,40.375,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-03-14,40.166668,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-03-15,39.875,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-03-16,39.375,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-03-17,38.083332,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-03-18,37.833332,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-03-19,37.5,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-03-20,36.166668,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-03-21,36.0,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-03-22,35.458332,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-03-23,35.166668,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-03-24,36.166668,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-03-25,36.958332,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-03-26,36.375,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-03-27,39.708332,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-03-28,41.958332,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-03-29,38.708332,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-03-30,37.833332,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-03-31,37.458332,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-04-01,36.708332,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-04-02,35.375,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-04-03,34.916668,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-04-04,34.166668,streamflow,10130500,ft3/s,"['A', '[91]']",0
1992-04-05,33.666668,streamflow,10130500,ft3/s,"['A', '[91]']",0
